"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"5931","2008D","","137.37771","33.13897","SN Ib","0.006521","17847","2008-01-13 07:12:00.00","2454478.8","","MMT","MMT-Blue","Unknown","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2008D_2008-01-13_07-12-00_MMT_MMT-Blue_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","1200","2","","1","","","","","3220","8134.02","1.9392344119968","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"5931","2008D","","137.37771","33.13897","SN Ib","0.006521","50647","2008-01-13 09:10:04.00","2454478.8819907","","Lick-3m","KAST","de Vries","Ryan Chornock","UCB-SNDB","Y","UCB-SNDB","","SN_2008D_2008-01-13_09-10-04_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3314","8120","1.9991680532446","","2019MNRAS.482.1545S","SNR: 11.503;","WIS_Bot1","2019-01-23 10:48:35"
"5931","2008D","","137.37771","33.13897","SN Ib","0.006521","17803","2008-01-14 00:00:00.00","2454479.5","","NOT","ALFOSC","Unknown","Unknown","SUSPECT","Y","SUSPECT","","2008D_2008-01-14_00-00-00_NOT_ALFOSC_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","2948.82","9097.4928","1.4723833333333","Malesani et al. 2009","2009AIPC.1111..627M","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: admin]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"5931","2008D","","137.37771","33.13897","SN Ib","0.006521","17824","2008-01-14 00:00:00.00","2454479.5","","MMT","MMT-Blue","Unknown","Unknown","","Y","","","SN2008D_2008-01-14_00-00-00_MMT_MMT-Blue_None.flm","","Object","","","Air","Angstrom","1","Other","","1200","2","","1","","","","","3246","8440.8","1.9492682926829","Modjaz et al. 2009","2009ApJ...702..226M",""," Migration From WISeREP1.0","2011-07-21 07:54:18"
"5931","2008D","","137.37771","33.13897","SN Ib","0.006521","17825","2008-01-14 00:00:00.00","2454479.5","","Lick-3m","KAST","Unknown","Unknown","","Y","","","SN2008D_2008-01-14_00-00-00_Lick-3m_KAST_None.flm","","Object","","","Air","Angstrom","1","Other","","4800","2","","1.01","","","","","3314","8096","1.9991638795987","Modjaz et al. 2009","2009ApJ...702..226M",""," Migration From WISeREP1.0","2011-07-21 07:54:18"
"5931","2008D","","137.37771","33.13897","SN Ib","0.006521","17848","2008-01-14 08:38:24.00","2454479.86","","MMT","MMT-Blue","Unknown","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2008D_2008-01-14_08-38-24_MMT_MMT-Blue_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","1200","2","","1","","","","","3246","8440.8","1.9492682926829","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"5931","2008D","","137.37771","33.13897","SN Ib","0.006521","50646","2008-01-14 09:37:26.00","2454479.9009954","","Lick-3m","KAST","de Vries","Ryan Chornock","UCB-SNDB","Y","UCB-SNDB","","SN_2008D_2008-01-14_09-37-26_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3314","8096","1.9991638795987","","2019MNRAS.482.1545S","SNR: 30.8406;","WIS_Bot1","2019-01-23 10:48:35"
"5931","2008D","","137.37771","33.13897","SN Ib","0.006521","17804","2008-01-15 00:00:00.00","2454480.5","","NOT","ALFOSC","Unknown","Unknown","SUSPECT","Y","SUSPECT","","2008D_2008-01-15_00-00-00_NOT_ALFOSC_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3289.610708","9123.089896","1.4927019416581","Malesani et al. 2009","2009AIPC.1111..627M","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source; Ascii file modified. Blue edge removed. [Prev. spec info - createdby: upload-suspect; modifiedby: aryehf]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"5931","2008D","","137.37771","33.13897","SN Ib","0.006521","17805","2008-01-15 00:00:00.00","2454480.5","","NOT","ALFOSC","Unknown","Unknown","SUSPECT","Y","SUSPECT","","2008D_2008-01-15_00-00-00_NOT_ALFOSC_SUSPECT_0.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3200.346808","9124.479704","1.4873544805423","Malesani et al. 2009","2009AIPC.1111..627M","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source; Ascii file modified. Blue edge removed. [Prev. spec info - createdby: upload-suspect; modifiedby: aryehf]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"5931","2008D","","137.37771","33.13897","SN Ib","0.006521","17826","2008-01-15 00:00:00.00","2454480.5","","MMT","MMT-Blue","Unknown","Unknown","","Y","","","SN2008D_2008-01-15_00-00-00_MMT_MMT-Blue_None.flm","","Object","","","Air","Angstrom","1","Other","","1800","3.5","","1.05","","","","","3256","8443.56","1.9392747663551","Modjaz et al. 2009","2009ApJ...702..226M",""," Migration From WISeREP1.0","2011-07-21 07:54:18"
