 31  1.406E+00  1.204E+08  2.070E-09  1.241E-10  2.283E-01  6.024E-05  2.284E-15  2.050E-07  1.000E-20  3.592E-07  1.800E-12  5.129E-07  3.748E-08  5.654E-06  3.197E-06  2.037E-12  2.336E-05  6.596E-06  2.868E-05  4.947E-07  1.884E-05  3.455E-04  3.938E-07  7.292E-15  1.379E-04  1.045E-13  2.258E-04  4.357E-07  9.245E-09  8.891E-09  3.477E-04  5.914E-06  5.376E-11  1.584E-05  7.305E-06  1.120E-09  3.492E-01  3.843E-01  3.689E-02  2.464E-05  1.889E-05  9.311E-08
 32  1.407E+00  1.230E+08  1.003E-09  1.249E-10  2.293E-01  5.739E-05  2.106E-15  1.920E-07  1.000E-20  3.379E-07  1.724E-12  4.871E-07  3.503E-08  5.289E-06  3.137E-06  1.963E-12  2.200E-05  6.216E-06  2.767E-05  4.797E-07  1.766E-05  3.349E-04  3.704E-07  6.164E-15  1.321E-04  8.815E-14  2.200E-04  4.109E-07  8.375E-09  8.343E-09  3.398E-04  5.826E-06  4.814E-11  1.515E-05  7.019E-06  1.029E-09  3.447E-01  3.878E-01  3.700E-02  2.325E-05  1.789E-05  9.082E-08
 33  1.407E+00  1.256E+08  1.727E-09  1.238E-10  2.279E-01  6.128E-05  2.349E-15  2.098E-07  1.000E-20  3.669E-07  1.828E-12  5.223E-07  3.838E-08  5.787E-06  3.219E-06  2.064E-12  2.386E-05  6.734E-06  2.905E-05  5.001E-07  1.926E-05  3.494E-04  4.023E-07  7.702E-15  1.400E-04  1.104E-13  2.279E-04  4.447E-07  9.561E-09  9.090E-09  3.505E-04  5.946E-06  5.580E-11  1.609E-05  7.408E-06  1.153E-09  3.508E-01  3.831E-01  3.685E-02  2.515E-05  1.925E-05  8.566E-08
 34  1.407E+00  1.282E+08  3.430E-09  1.254E-10  2.292E-01  5.361E-05  1.890E-15  1.757E-07  1.000E-20  3.109E-07  1.630E-12  4.527E-07  3.206E-08  4.838E-06  3.039E-06  1.862E-12  2.030E-05  5.731E-06  2.617E-05  4.550E-07  1.614E-05  3.185E-04  3.398E-07  4.934E-15  1.241E-04  7.047E-14  2.102E-04  3.771E-07  7.327E-09  7.611E-09  3.259E-04  5.678E-06  4.150E-11  1.413E-05  6.613E-06  9.151E-10  3.380E-01  3.945E-01  3.715E-02  2.138E-05  1.655E-05  8.080E-08
 35  1.408E+00  1.309E+08  4.278E-09  1.254E-10  2.299E-01  5.578E-05  2.006E-15  1.846E-07  1.000E-20  3.260E-07  1.681E-12  4.725E-07  3.364E-08  5.083E-06  3.103E-06  1.921E-12  2.123E-05  6.003E-06  2.709E-05  4.714E-07  1.700E-05  3.289E-04  3.571E-07  5.529E-15  1.289E-04  7.897E-14  2.168E-04  3.969E-07  7.885E-09  8.034E-09  3.354E-04  5.776E-06  4.497E-11  1.477E-05  6.859E-06  9.780E-10  3.422E-01  3.897E-01  3.707E-02  2.247E-05  1.732E-05  7.793E-08
 36  1.409E+00  1.337E+08  2.759E-09  1.233E-10  2.228E-01  4.644E-05  1.567E-15  1.495E-07  1.000E-20  2.647E-07  1.485E-12  3.873E-07  2.771E-08  4.124E-06  2.780E-06  1.656E-12  1.753E-05  4.887E-06  2.268E-05  3.869E-07  1.341E-05  2.781E-04  2.845E-07  3.745E-15  1.071E-04  5.390E-14  1.822E-04  3.098E-07  5.792E-09  6.198E-09  2.849E-04  5.264E-06  3.245E-11  1.172E-05  5.724E-06  7.270E-10  3.221E-01  4.166E-01  3.741E-02  1.768E-05  1.397E-05  8.006E-08
 37  1.409E+00  1.363E+08  3.046E-09  1.238E-10  2.234E-01  4.428E-05  1.434E-15  1.398E-07  1.000E-20  2.488E-07  1.428E-12  3.677E-07  2.589E-08  3.852E-06  2.733E-06  1.600E-12  1.651E-05  4.603E-06  2.189E-05  3.751E-07  1.253E-05  2.699E-04  2.669E-07  2.921E-15  1.027E-04  4.201E-14  1.776E-04  2.910E-07  5.147E-09  5.784E-09  2.785E-04  5.194E-06  2.830E-11  1.119E-05  5.506E-06  6.590E-10  3.186E-01  4.195E-01  3.750E-02  1.663E-05  1.322E-05  7.655E-08
 38  1.410E+00  1.389E+08  3.112E-09  1.237E-10  2.248E-01  4.991E-05  1.739E-15  1.631E-07  1.000E-20  2.880E-07  1.561E-12  4.189E-07  3.005E-08  4.496E-06  2.892E-06  1.753E-12  1.895E-05  5.310E-06  2.425E-05  4.159E-07  1.476E-05  2.959E-04  3.117E-07  4.532E-15  1.150E-04  6.505E-14  1.940E-04  3.418E-07  6.619E-09  6.877E-09  3.020E-04  5.440E-06  3.749E-11  1.280E-05  6.132E-06  8.232E-10  3.292E-01  4.077E-01  3.728E-02  1.944E-05  1.521E-05  7.454E-08
 39  1.410E+00  1.415E+08  2.426E-09  1.240E-10  2.245E-01  4.669E-05  1.558E-15  1.494E-07  1.000E-20  2.652E-07  1.483E-12  3.896E-07  2.758E-08  4.117E-06  2.806E-06  1.666E-12  1.752E-05  4.899E-06  2.295E-05  3.941E-07  1.347E-05  2.817E-04  2.859E-07  3.526E-15  1.081E-04  5.061E-14  1.853E-04  3.130E-07  5.743E-09  6.253E-09  2.897E-04  5.309E-06  3.197E-11  1.191E-05  5.783E-06  7.271E-10  3.234E-01  4.137E-01  3.741E-02  1.784E-05  1.407E-05  6.941E-08
 40  1.411E+00  1.441E+08  2.730E-09  1.235E-10  2.228E-01  4.444E-05  1.452E-15  1.409E-07  1.000E-20  2.504E-07  1.435E-12  3.691E-07  2.614E-08  3.885E-06  2.729E-06  1.603E-12  1.663E-05  4.631E-06  2.189E-05  3.741E-07  1.261E-05  2.696E-04  2.684E-07  3.085E-15  1.028E-04  4.441E-14  1.772E-04  2.921E-07  5.236E-09  5.813E-09  2.777E-04  5.188E-06  2.892E-11  1.119E-05  5.512E-06  6.666E-10  3.186E-01  4.201E-01  3.749E-02  1.669E-05  1.327E-05  6.222E-08
 41  1.412E+00  1.469E+08  2.379E-09  1.242E-10  2.256E-01  4.916E-05  1.685E-15  1.592E-07  1.000E-20  2.820E-07  1.538E-12  4.121E-07  2.930E-08  4.388E-06  2.883E-06  1.735E-12  1.856E-05  5.204E-06  2.404E-05  4.139E-07  1.444E-05  2.940E-04  3.054E-07  4.135E-15  1.136E-04  5.928E-14  1.934E-04  3.356E-07  6.351E-09  6.736E-09  3.012E-04  5.429E-06  3.570E-11  1.266E-05  6.068E-06  7.969E-10  3.283E-01  4.077E-01  3.731E-02  1.909E-05  1.495E-05  5.182E-08
 42  1.412E+00  1.501E+08  1.428E-09  1.251E-10  2.269E-01  4.718E-05  1.553E-15  1.497E-07  1.000E-20  2.668E-07  1.482E-12  3.942E-07  2.746E-08  4.120E-06  2.848E-06  1.685E-12  1.757E-05  4.933E-06  2.340E-05  4.058E-07  1.361E-05  2.876E-04  2.889E-07  3.237E-15  1.098E-04  4.625E-14  1.903E-04  3.187E-07  5.702E-09  6.359E-09  2.973E-04  5.381E-06  3.145E-11  1.224E-05  5.883E-06  7.309E-10  3.255E-01  4.091E-01  3.740E-02  1.815E-05  1.427E-05  4.447E-08
 43  1.413E+00  1.549E+08  5.665E-10  1.275E-10  2.323E-01  4.881E-05  1.570E-15  1.527E-07  1.000E-20  2.740E-07  1.494E-12  4.092E-07  2.763E-08  4.190E-06  2.955E-06  1.740E-12  1.790E-05  5.074E-06  2.461E-05  4.349E-07  1.413E-05  3.028E-04  2.998E-07  2.770E-15  1.148E-04  3.909E-14  2.026E-04  3.361E-07  5.759E-09  6.694E-09  3.161E-04  5.561E-06  3.123E-11  1.309E-05  6.161E-06  7.553E-10  3.312E-01  3.981E-01  3.735E-02  1.908E-05  1.488E-05  6.090E-08
 44  1.413E+00  1.576E+08  2.428E-09  1.220E-10  2.175E-01  3.645E-05  1.066E-15  1.104E-07  1.000E-20  1.974E-07  1.264E-12  2.962E-07  2.092E-08  3.048E-06  2.462E-06  1.377E-12  1.341E-05  3.668E-06  1.819E-05  3.043E-07  9.513E-06  2.273E-04  2.059E-07  1.426E-15  8.436E-05  2.100E-14  1.487E-04  2.180E-07  3.392E-09  4.244E-09  2.362E-04  4.765E-06  1.781E-11  8.635E-06  4.555E-06  4.486E-10  3.018E-01  4.420E-01  3.778E-02  1.261E-05  1.041E-05  1.150E-07
 45  1.413E+00  1.584E+08  1.080E-09  1.013E-10  1.803E-01  2.956E-05  5.061E-14  1.205E-07  5.682E-20  1.594E-07  1.040E-12  2.901E-07  1.705E-08  7.927E-03  2.197E-06  1.127E-12  1.082E-02  3.068E-06  4.500E-03  4.537E-07  7.768E-06  8.183E-03  1.867E-07  1.099E-15  7.753E-05  2.506E-14  2.422E-04  8.179E-06  1.997E-05  6.075E-08  3.393E-03  8.215E-03  1.403E-11  9.134E-06  3.904E-06  3.537E-10  2.514E-01  4.917E-01  3.312E-02  1.008E-05  8.377E-06  7.645E-08
 46  1.413E+00  1.597E+08  1.353E-09  1.248E-10  2.250E-01  4.274E-05  1.323E-15  1.319E-07  1.000E-20  2.364E-07  1.381E-12  3.538E-07  2.434E-08  3.630E-06  2.713E-06  1.562E-12  1.569E-05  4.384E-06  2.146E-05  3.708E-07  1.186E-05  2.658E-04  2.537E-07  2.111E-15  9.986E-05  3.021E-14  1.761E-04  2.781E-07  4.597E-09  5.492E-09  2.769E-04  5.170E-06  2.464E-11  1.090E-05  5.373E-06  6.047E-10  3.168E-01  4.197E-01  3.756E-02  1.590E-05  1.269E-05  5.183E-08
 47  1.414E+00  1.618E+08  1.301E-09  1.124E-10  2.001E-01  3.308E-05  2.392E-14  1.144E-07  2.622E-20  1.787E-07  1.157E-12  2.917E-07  1.903E-08  3.660E-03  2.332E-06  1.256E-12  4.999E-03  3.370E-06  2.087E-03  3.712E-07  8.637E-06  3.898E-03  1.956E-07  1.255E-15  8.074E-05  2.260E-14  1.910E-04  3.890E-06  9.220E-06  3.029E-08  1.692E-03  3.794E-03  1.586E-11  8.797E-06  4.230E-06  4.001E-10  2.781E-01  4.656E-01  3.564E-02  1.134E-05  9.402E-06  4.202E-08
