WAVE,FLUX,ERR,SKYBACK
12039.581,8.715459E-17,2.1679029E-18,1.3922945E-17
12046.532,8.185145E-17,2.1726993E-18,1.3114328E-17
12053.483,7.882138E-17,2.0862544E-18,1.2776347E-17
12060.435,8.041671E-17,2.1063073E-18,1.0937859E-17
12067.386,8.211786E-17,2.142729E-18,1.064995E-17
12074.337,8.2759136E-17,2.1426164E-18,1.0430457E-17
12081.288,7.760642E-17,2.0854179E-18,1.0540819E-17
12088.239,7.962008E-17,2.0889615E-18,1.186683E-17
12095.19,8.36426E-17,2.1340927E-18,1.5597501E-17
12102.141,8.57672E-17,2.2312736E-18,2.625759E-17
12109.092,8.847128E-17,2.1879531E-18,3.0888155E-17
12116.043,7.3611405E-17,2.2033749E-18,2.7708367E-17
12122.994,6.964201E-17,1.9799772E-18,2.7055177E-17
12129.945,8.240144E-17,2.103234E-18,1.9563382E-17
12136.896,6.889559E-17,1.9845635E-18,1.7122764E-17
12143.848,7.3359935E-17,2.3806905E-18,1.5114415E-17
12150.799,8.2628454E-17,2.091602E-18,1.38555664E-17
12157.75,8.2338035E-17,2.0917973E-18,1.4459069E-17
12164.701,8.1300585E-17,2.0913827E-18,1.3348352E-17
12171.652,7.673581E-17,2.0245905E-18,1.4911178E-17
12178.604,7.484121E-17,1.9958567E-18,1.5236354E-17
12185.555,8.0593074E-17,2.044802E-18,1.5432828E-17
12192.506,8.314672E-17,2.042136E-18,1.4748599E-17
12199.457,7.630757E-17,2.0000224E-18,1.6067351E-17
12206.408,7.5623095E-17,2.121204E-18,2.0837654E-17
12213.359,7.5794096E-17,1.9959608E-18,2.2010308E-17
12220.31,7.7394625E-17,2.4723252E-18,2.172965E-17
12227.261,8.1830146E-17,2.034126E-18,2.0045015E-17
12234.212,8.3053685E-17,2.0277572E-18,1.678664E-17
12241.163,8.1747666E-17,2.0276252E-18,1.4770784E-17
12248.114,7.533995E-17,1.9414312E-18,1.6092061E-17
12255.065,7.3969E-17,1.9473292E-18,1.4254178E-17
12262.017,7.458444E-17,1.983775E-18,1.9910424E-17
12268.968,7.6002566E-17,1.9556642E-18,1.8711684E-17
